sentences,labels
"Parsippany, NJ 07054",0
INSTRUCTIONS:,0
3/7/2019,0
3/4/2019,0
SHIP TO:,0
12743855-05,0
4702043847,0
"Vallen Distribution, Inc.",0
"Dallas, TX 75284-8545",0
PAGE NO.,0
1 of 1,0
DSM Engineering Plastics,0
2267 W. Mill Road,0
VIA,0
UPS-Ground,0
LINE,0
NO.,0
7,0
1,0
PRODUCT,0
AND DESCRIPTION,0
5015672,0
LOCKWASHER,0
QUANTITY,0
QUANTITY,0
ORDERED,0
2,0
QTY.,0
SHIPPED,0
2,0
2,0
.QTY.,0
SHIPPED,0
3/7/2019,0
UNIT,0
7.006,0
Shipping & Handling,0
TERMS,0
14.01,0
14.01,0
0,0
14.01,0
Moe,0
Last Page,0
https://vallen.billtrust.com,0
XXF SHG HQQ,0
www.vallen.com/termsandconditions AND THE TERMS AND CONDITIONS OF SALE OTHERWISE CONTAINED HEREIN.,0
VALLEN,0
Industrial Distribution Grow),0
Innovation. Proven value.,0
310 Technology Pkwy NW,0
Suite 200,0
"Peachtree Corners, GA 30092",0
CUST.#: 122034,0
DSM Engineering Plastics,0
45 Water-view Blvd,0
"Parsippany, NJ 07054",0
INSTRUCTIONS:,0
3/7/2019,0
3/4/2019,0
SHIP TO:,0
12743855-03,0
4702043847,0
"Vallen Distribution, Inc.",0
"Dallas, TX 75284-8545",0
PAGE NO.,0
1 of 1,0
DSM Engineering Plastics,0
2267 W. Mill Road,0
VIA,0
UPS-Ground,0
LINE,0
NO.,0
6,0
1,0
PRODUCT,0
AND DESCRIPTION,0
5015987,0
44968 SEAL,0
QUANTITY,0
QUANTITY,0
ORDERED,0
2,0
QTY.,0
SHIPPED,0
2,0
2,0
.QTY.,0
SHIPPED,0
3/7/2019,0
UNIT,0
14.07,0
Shipping & Handling,0
TERMS,0
28.14,0
28.14,0
0,0
28.14,0
Moe,0
Last Page,0
https://vallen.billtrust.com,0
XXF SHG HQQ,0
www.vallen.com/termsandconditions AND THE TERMS AND CONDITIONS OF SALE OTHERWISE CONTAINED HEREIN.,0
VALLEN,0
Industrial Distribution Grow),0
Innovation. Proven value.,0
310 Technology Pkwy NW,0
Suite 200,0
"Peachtree Corners, GA 30092",0
CUST.#: 122034,0
DSM Engineering Plastics,0
45 Water-view Blvd,0
"Parsippany, NJ 07054",0
INSTRUCTIONS:,0
3/7/2019,0
3/4/2019,0
SHIP TO:,0
12743855-06,0
4702043847,0
"Vallen Distribution, Inc.",0
"Dallas, TX 75284-8545",0
PAGE NO.,0
1 of 1,0
DSM Engineering Plastics,0
2267 W. Mill Road,0
VIA,0
UPS-Ground,0
LINE,0
NO.,0
1,0
1,0
PRODUCT,0
AND DESCRIPTION,0
5015629,0
SB22206W33SS BEARING,0
QUANTITY,0
QUANTITY,0
ORDERED,0
4,0
QTY.,0
SHIPPED,0
4,0
4,0
.QTY.,0
SHIPPED,0
3/7/2019,0
UNIT,0
108.3105,0
Shipping & Handling,0
TERMS,0
433.24,0
433.24,0
0,0
433.24,0
Moe,0
Last Page,0
https://vallen.billtrust.com,0
XXF SHG HQQ,0
www.vallen.com/termsandconditions AND THE TERMS AND CONDITIONS OF SALE OTHERWISE CONTAINED HEREIN.,0
VALLEN,0
Industrial Distribution Grow),0
Innovation. Proven value.,0
310 Technology Pkwy NW,0
Suite 200,0
"Peachtree Corners, GA 30092",0
CUST.#: 122034,0
DSM Engineering Plastics,0
45 Water-view Blvd,0
"Parsippany, NJ 07054",0
INSTRUCTIONS:,0
3/7/2019,0
3/6/2019,0
SHIP TO:,0
12748186-01,0
wo 30000978,0
"Vallen Distribution, Inc.",0
"Dallas, TX 75284-8545",0
PAGE NO.,0
1 of 1,0
DSM Engineering Plastics,0
2267 W. Mill Road,0
NonTax,0
VIA,0
UPS-Ground,0
QUANTITY,0
QUANTITY,0
ORDERED,0
2,0
SHIPPED,0
3/7/2019,0
UNIT,0
LINE,0
NO.,0
2,0
1,0
PRODUCT,0
AND DESCRIPTION,0
PSC-24-030,0
"POWER SUPPLY 24VDC, 30W",0
QTY.,0
SHIPPED,0
2,0
2,0
.QTY.,0
EACH,0
EACH,0
Shipping & Handling,0
TERMS,0
128.82,0
128.82,0
0,0
128.82,0
Moe,0
Last Page,0
https://vallen.billtrust.com,0
XXF SHG HQQ,0
www.vallen.com/termsandconditions AND THE TERMS AND CONDITIONS OF SALE OTHERWISE CONTAINED HEREIN.,0
VALLEN,0
Industrial Distribution Grow),0
Innovation. Proven value.,0
310 Technology Pkwy NW,0
Suite 200,0
"Peachtree Corners, GA 30092",0
CUST.#: 122034,0
DSM Engineering Plastics,0
45 Water-view Blvd,0
"Parsippany, NJ 07054",0
INSTRUCTIONS:,0
3/7/2019,0
3/4/2019,0
SHIP TO:,0
12743855-04,0
4702043847,0
"Vallen Distribution, Inc.",0
"Dallas, TX 75284-8545",0
PAGE NO.,0
1 of 1,0
DSM Engineering Plastics,0
2267 W. Mill Road,0
VIA,0
UPS-Ground,0
LINE,0
NO.,0
10,0
1,0
PRODUCT,0
AND DESCRIPTION,0
5016460,0
68514436419 8E SLEEVES FLEX 8,0
QUANTITY,0
QUANTITY,0
ORDERED,0
1,0
QTY.,0
SHIPPED,0
1,0
1,0
.QTY.,0
SHIPPED,0
3/7/2019,0
UNIT,0
52.35516,0
Shipping & Handling,0
TERMS,0
52.36,0
52.36,0
0,0
52.36,0
Moe,0
Last Page,0
https://vallen.billtrust.com,0
XXF SHG HQQ,0
www.vallen.com/termsandconditions AND THE TERMS AND CONDITIONS OF SALE OTHERWISE CONTAINED HEREIN.,0
Gexpro@,0
GEXPRO,0
400 TECHNOLOGY CT,0
SUITE R,0
"SMYRNA, GA 30082-5237",0
D S M ENG PLASTICS,0
45 WATERVIEW BOULEVARD,0
"PARSIPPANY, NJ 07054-1298",0
3/7/2019,0
G EXPRO,0
"ATLANTA, GA 30374-2833",0
S124042007.001,0
PAGE NO.,0
SHIP TO:,0
D S M ENG PLASTICS,0
2267 W MILL RD,0
544496,0
4702016093,0
JOB NAME,0
SHIP VIA,0
SALESPERSON,0
DESCRIPTION,0
SALESPERSON CONTACT INFO,0
Harold Morris 7370,0
812/475-2106,0
2ea,0
1 Oea,0
6ea,0
2ea STC 72171-1/2-3/4-E 4-11/16SQ BX,0
Gexpro # 35066,0
1 Oea 3M 33+SUPER-3/4X66FT VINYL TAPE,0
Gexpro 67923,0
6ea STC 6H5-B 2-IN COND HGR W/BOLT,0
Gexpro #: 69991,0
"Rexel USA, Inc. d/b/a Gexpro FEIN 20-5021845",0
TERMS,0
476.904/C,0
4.628/EA,0
193.629/C,0
S&H Charges,0
3/7/2019,0
9.54,0
46.28,0
11.62,0
67.44,0
0,0
4.72,0
0,0
72.16,0
DSM Engineering Plastics B.V.,0
"P.O.Box 1077, 6160 BB Geleen, The Netherlands",0
DSM Eng. Plastics Asia Pacific,0
Mapletree Business City #13-31,0
"30 Pasir Panjang Road,",0
SINGAPORE 117440,0
SINGAPORE,0
900821282,0
08.03.2019,0
: 88107390,0
1073,0
Page 1/1,0
Delivery condition,0
06.06.2019,0
CIF HONGKONG (Incoterms 2010),0
NEWCHEM HONGKONG LTD,0
"UNIT 04, 26/F",0
LUCKY COMMERCIAL CENTRE,0
103 DES VOEUX ROAD WEST,0
. HONG KONG,0
HONGKONG,0
Product name,0
ARNITEL @ PL380 99.99.99.,0
Quantity,0
942278,0
"7,500.00",0
/ Unit,0
/ 1000 KG,0
08.03.2019,0
VAT%,0
0,0
Packaging,0
Commodity code,0
Delivering country,0
": 1146680, 1146681",0
: 1950024597,0
71103,0
390799,0
: Netherlands,0
ON-58-SP,0
0.00 0/0,0
"9,375.00",0
0,0
0% Nederlandse BTW uitvoer van goederen,0
IHC (USD) Heerlen DSM,0
"Bank account T. 1040.USD, Bank key 1B",0
SWIFT 1B,0
: NL004184543B01,0
nvoice To:,0
"OWENS CORNING SALES, LLC",0
ONE OWENS CORNING PARKWAY,0
TOLEDO OH 43659-0001,0
5092,0
page,0
Currency,0
1 of,0
1,0
906242397,0
3/7/2019,0
4500578217-00080,0
DSM ENGINEERING PLASTICS,0
45 WATERVIEW BOULEVARD,0
PARSIPPANY NJ 07054-1298,0
USA,0
Dallas TX 75284-5229,0
USA,0
Shipped To:,0
1009970,0
DSM ENGINEERING PLASTICS,0
USA,0
82415130,0
2/21/2019,0
"24,763.90",0
"24,268.60",0
Sold To:,0
1009970,0
DSM ENGINEERING PLASTICS,0
USA,0
Payer:,0
1009970,0
DSM ENGINEERING PLASTICS,0
USA,0
3/7/2019,0
Starr Plant,0
8503510059,0
CPT DESTINATION,0
Full Truck Load,0
"20,252.000 KG / 44,647.266 LB",0
"19,638.000 KG / 43,293.651 LB",0
MILAN SUPPLY CHAIN,0
Special Instructions,0
IMV #,0
(IF APPLICABLE),0
Shipped From,0
Terms of Delivery,0
Shipping Condition,0
Carrier,0
Vehicle,0
Prepaid Freight,0
Billing Quantity,0
Item,0
10,0
20,0
Material Description,0
501179 (5035897),0
CS DS1173-11N 4MM GBB ADV,0
729394 (729394),0
OMPOSITES,0
Orig.,0
Ct,0
US,0
5.72 USD/IO LB,0
"43,293.651 LB",0
0.00 USD/O,0
"(1 KG = 2204585538 (43,293.651 LB)",0
LB),0
1,0
Delivery,0
Quantit,0
"19,638.000 KG",0
1.000 EA,0
(1 .OOO EA),0
537607,0
"1,173.04",0
"24,763.97",0
0,0
"24,763.97",0
"24,763.97",0
6/5/2019,0
495.28,0
Jonna.Groves@OwensCorning.com,0
"24,268.69",0
or call,0
517-2304365,0
"and/or Services, available at https://w.owenscorning.com/naslstrms.",0
nvoice To:,0
"OWENS CORNING SALES, LLC",0
ONE OWENS CORNING PARKWAY,0
TOLEDO OH 43659-0001,0
5092,0
page,0
Currency,0
1 of,0
1,0
906242395,0
3/7/2019,0
4500578217-00070,0
DSM ENGINEERING PLASTICS,0
45 WATERVIEW BOULEVARD,0
PARSIPPANY NJ 07054-1298,0
USA,0
Dallas TX 75284-5229,0
USA,0
Shipped To:,0
1009970,0
DSM ENGINEERING PLASTICS,0
USA,0
82415029,0
2/21/2019,0
"24,763.90",0
"24,268.60",0
Sold To:,0
1009970,0
DSM ENGINEERING PLASTICS,0
USA,0
Payer:,0
1009970,0
DSM ENGINEERING PLASTICS,0
USA,0
3/7/2019,0
Starr Plant,0
8503510060,0
CPT DESTINATION,0
Full Truck Load,0
"20,244.000 KG / 44,629.630 LB",0
"19,638.000 KG / 43,293.651 LB",0
DART TRANSIT COMPANY,0
Special Instructions,0
IMV #,0
(IF APPLICABLE),0
Shipped From,0
Terms of Delivery,0
Shipping Condition,0
Carrier,0
Vehicle,0
Prepaid Freight,0
Billing Quantity,0
Item,0
10,0
20,0
Material Description,0
501179 (5035897),0
CS DS1173-11N 4MM GBB ADV,0
729394 (729394),0
OMPOSITES,0
Orig.,0
Ct,0
US,0
5.72 USD/IO LB,0
"43,293.651 LB",0
0.00 USD/O,0
"(1 KG = 2204585538 (43,293.651 LB)",0
LB),0
1,0
Delivery,0
Quantit,0
"19,638.000 KG",0
1.000 EA,0
(1 .OOO EA),0
5753,0
"1,212.72",0
"24,763.97",0
0,0
"24,763.97",0
"24,763.97",0
6/5/2019,0
495.28,0
Jonna.Groves@OwensCorning.com,0
"24,268.69",0
or call,0
517-2304365,0
"and/or Services, available at https://w.owenscorning.com/naslstrms.",0
"1010 Travis, Suite 900",0
"Houston, TX 77002-5917",0
USA,0
Phone: 1-888-927-2363,0
Fax: 1-850-968-7869,0
Ship—to or Consignee,0
801 EAST FRANKLIN ST.,0
USA,0
Forwarding Agent or Notify,0
Shipment Date:,0
4-Mar-19,0
Carr ier /Drayage,0
C H ROBINSON,0
Vessel/ Aircraft,0
Port of Discharge,0
Ascend Performance Materials Inc.,0
"32,000",0
39191 1902,0
7-Mar-19,0
4500569192-30,0
Bill-to:,0
"DSM ENGINEERING PLASTICS, INC.",0
45 WATERVIEW BLVD,0
PARSIPPANY NJ 07054-129B,0
USA,0
Country Shipped From,0
USA,0
Page,0
1-Jan,0
301463742,0
1002652,0
Insured Value ( * ),0
Country of Destination,0
USA,0
Shipped From,0
Cantonment FL,0
Port of Loading,0
CPT,0
DALLAS TX 75284-6301,0
USA,0
Cu s tomer,0
Delivery,0
Material,0
Item,0
10,0
Goods Description,0
10239243,0
Quantity,0
9,0
LB 159.62 USD/,0
IOOLB,0
V d ne+ Resin 50BW,0
1\08 1b foil box,0
"Ship/De1v#: 65821é398/382470629/Mar 04,",0
Equupt id: MGR537453 Seal nr: 0578507,0
20,0
"15,371.597 KG",0
"14,515.200 KG",0
"51,078.40",0
"51,078.40",0
# 0004941870-001,0
The following are the products and,0
(Material #,0
Batch # ) :,0
10239243-HB23VY14,0
Contact :,0
Patrick Gerdes,0
"1010 Travis, Suite 900",0
"Houston, TX 77002-5917",0
USA,0
Phone: 1-888-927-2363,0
Fax: 1-850-968-7869,0
Ship—to or Consignee,0
801 EAST FRANKLIN ST.,0
USA,0
Forwarding Agent or Notify,0
Shipment Date:,0
1-Mar-19,0
Carr ier /Drayage,0
C H ROBINSON,0
Vessel/ Aircraft,0
Port of Discharge,0
Ascend Performance Materials Inc.,0
"33,600",0
39191 1900,0
7-Mar-19,0
4500569192-20,0
Bill-to:,0
"DSM ENGINEERING PLASTICS, INC.",0
45 WATERVIEW BLVD,0
PARSIPPANY NJ 07054-129B,0
USA,0
Country Shipped From,0
USA,0
Page,0
1-Jan,0
301463740,0
1002652,0
Insured Value ( * ),0
Country of Destination,0
USA,0
Shipped From,0
Cantonment FL,0
Port of Loading,0
CPT,0
DALLAS TX 75284-6301,0
USA,0
Cu s tomer,0
Delivery,0
Material,0
Item,0
10,0
Goods Description,0
10239243,0
Quantity,0
9,0
LB 159.62 USD/,0
IOOLB,0
V d ne+ Resin 50BW,0
1\08 1b foil box,0
"Ship/De1v#: 65821é209/382470501/Mar 01,",0
Equupt id: DILL8718 Seal nr: 0578576,0
20,0
"16, 140.178 KG",0
"15,240.960 KG",0
"53,632.32",0
"53,632.32",0
# 0004941870-001,0
The following are the products and,0
(Material #,0
Batch # ) :,0
10239243-HB20VY08,0
10239243-HB22VY26,0
Contact :,0
Patrick Gerdes,0
"1010 Travis, Suite 900",0
"Houston, TX 77002-5917",0
USA,0
Phone: 1-888-927-2363,0
Fax: 1-850-968-7869,0
Ship—to or Consignee,0
801 EAST FRANKLIN ST.,0
USA,0
Forwarding Agent or Notify,0
Shipment Date:,0
6-Mar-19,0
Carr ier /Drayage,0
C H ROBINSON,0
Vessel/ Aircraft,0
Port of Discharge,0
Ascend Performance Materials Inc.,0
"32,000",0
39191 1903,0
7-Mar-19,0
4500569192-40,0
Bill-to:,0
"DSM ENGINEERING PLASTICS, INC.",0
45 WATERVIEW BLVD,0
PARSIPPANY NJ 07054-129B,0
USA,0
Country Shipped From,0
USA,0
Page,0
1-Jan,0
301463743,0
1002652,0
Insured Value ( * ),0
Country of Destination,0
USA,0
Shipped From,0
Cantonment FL,0
Port of Loading,0
CPT,0
DALLAS TX 75284-6301,0
USA,0
Cu s tomer,0
Delivery,0
Material,0
Item,0
10,0
Goods Description,0
10239243,0
Quantity,0
9,0
LB 159.62 USD/,0
IOOLB,0
V d ne+ Resin 50BW,0
1\08 1b foil box,0
"Ship/De1v#: 658215027/382471149/Mar 06,",0
Equupt id: CT53005 Seal nr: 0578817,0
20,0
"15,371.597 KG",0
"14,515.200 KG",0
"51,078.40",0
"51,078.40",0
# 0004941870-001,0
The following are the products and,0
(Material #,0
Batch # ) :,0
10239243-HB23VY14,0
10239243-HB27VY07,0
Contact :,0
Patrick Gerdes,0
"1010 Travis, Suite 900",0
"Houston, TX 77002-5917",0
USA,0
Phone: 1-888-927-2363,0
Fax: 1-850-968-7869,0
Ship—to or Consignee,0
801 EAST FRANKLIN ST.,0
USA,0
Forwarding Agent or Notify,0
Shipment Date:,0
1-Mar-19,0
Carr ier /Drayage,0
C H ROBINSON,0
Vessel/ Aircraft,0
Port of Discharge,0
Ascend Performance Materials Inc.,0
"32,000",0
39191 1901,0
7-Mar-19,0
4500569189-10,0
Bill-to:,0
"DSM ENGINEERING PLASTICS, INC.",0
45 WATERVIEW BLVD,0
PARSIPPANY NJ 07054-129B,0
USA,0
Country Shipped From,0
USA,0
Page,0
1-Jan,0
301463715,0
1002652,0
Insured Value ( * ),0
Country of Destination,0
USA,0
Shipped From,0
Cantonment FL,0
Port of Loading,0
CPT,0
DALLAS TX 75284-6301,0
USA,0
Cu s tomer,0
Delivery,0
Material,0
Item,0
10,0
Goods Description,0
10398877,0
LB 164.62 USD/,0
IOOLB,0
N Ion + Resin 63A—Q655,0
IK001b Box,0
Country of,0
Ship/ Delv# :,0
Equupt i d:,0
20,0
Quantity,0
9,0
"65821é212/382470502/Mar 01,",0
PL531609 Seal nr: 0579029,0
"15,371.597 KG",0
"14,515.200 KG",0
"52,678.40",0
"52,678.40",0
# 0004941870-001,0
The following are the products and,0
(Material #,0
Batch # ) :,0
10398877-HB07VY14,0
Contact :,0
Patrick Gerdes,0
CL ASBL,0
Comité Eur. des Grandes Entr. agro-alimentaires,0
Avenue des Nerviens 9-31,0
1040 Brussels,0
BELGIUM - Tel. +32 2 514 11 11,0
Invoicing,0
Delivery,0
Fax,0
Contact,0
Manager,0
Internet,0
+322 514 11 11,0
+32 2 511 29 05,0
Régine Mynsberghe,0
DSM NUTRITIONAL PRODUCTS EUROPE LTD,0
Wurmisweg 576,0
4303 Kaiseraugst - Switzerland,0
Swiuerland,0
CH,0
DSM NUTRITIONAL PRODUCTS EUROPE LTD,0
Wurmisweg 576,0
4303 Kaiseraugst - Switzerland,0
CH,0
FACTURE/INVOICE,0
Description,0
ADMIN FEE LC2019,0
8/2/2019,0
LC admin fees 2019-,0
Qty,0
Unit,0
91/2019/16,0
"1.800,oo",0
PAGE,0
1,0
10/3/2019,0
"1.800,oo",0
Basis,0
"1.800,oo",0
"1.800,oo",0
BIC : GEBABEBB,0
IBAN : BE35 0013 6422 1437,0
FORTIS BANQUE,0
MONTAGNE DU PARC,0
1000 BRUXELLES,0
Avenue des Nerviens 9-31,0
info@fooddrinkeurope.eu,0
"1.800,oo",0
- 1040 Brussels -,0
- Fax. +32 2 511 29 05,0
FOODDRINK,0
EUROPE,0
FOODDRINKEUROPE,0
AISBL,0
Avenue des Nerviens 9-31,0
1040 Brussels,0
info@fooddrinkeurope.eu - www.fooddrinkeurope.eu,0
Invoicing,0
Delivery,0
Fax,0
Contact,0
Manager,0
Internet,0
+32 2514 11 11,0
+32 2 511 29 05,0
BE0419.460.266,0
Régine Mynsberghe,0
www.fooddrinkeurope.eu,0
FACTURE/INVOICE,0
DSM NUTRITIONAL PRODUCTS EUROPE LTD,0
Wurmisweg 576,0
4303 Kaiseraugst - Switzerland,0
CH,0
DSM NUTRITIONAL PRODUCTS EUROPE LTD,0
Wurmisweg 576,0
4303 Kaiseraugst - Switzerland,0
Swiberland,0
CH,0
PAGE,0
Description,0
Fees Liaison Committee 2019,0
8/2/2019,0
Fees 2019,0
Qty,0
"1,00",0
Unit,0
91/2019/72,0
"80.000,oo",0
"80.000,oo",0
1,0
3,0
10/3/2019,0
Basis,0
BIC :,0
IBAN : BE06 2100 6786 7922,0
FORTIS BANQUE,0
MONTAGNE DU PARC,0
1000 BRUXELLES,0
Avenue des Nerviens 9-31,0
"80.000,oo",0
"80.000,oo",0
- Fax. +32 2 511 29 05,0
"80.000,oo",0
- 1040 Brussels - BELGIUM - Tel. +32 2 514 11 11,0
Australian Government,0
Department of Health,0
Therapeutic Goods Administration,0
John Miller Consulting Australia Pty Ltd,0
Financial Manager,0
BELMONT VIC 3216,0
lient ID:,0
voice No:,0
voice Date:,0
mount:,0
Enquiries,0
Business via TBS,0
TG 0050 54,0
30056691,0
16/11/2018,0
14/12/2018,0
"$1,860.25 ",0
Phone:,0
02 6221 6900,0
E-Mail: accountsrec@health.gov.au,0
Line,0
1,0
Qty,0
1,0
Identifier,0
Ml-2017-,0
CE-07597-1,0
Description,0
Overseas Travel (Not Subject,0
Makdessi 21-25 sep 2018,0
"$1 ,860.25",0
"$1,860.25 ",0
$0.00 ,0
"$1 ,860.25",0
"$1 ,860.25",0
$0.00 ,0
"$1,860.25 ",0
Online payments:,0
EFT payments:,0
or via http://www.tga.gov.au/about/fees-payments-options.htm,0
"Therapeutic Goods Administration BSB 062-909, Account no. 10 215 498",0
Commonwealth Bank - IBAN: 06290910215498 Swift Code: CTBAAU2S,0
Overseas transactions:,0
"Branch Address: 28 Wollongong street, FYSHWICK ACT 2609",0
el'* as e ew cur B I ess I,0
rren ' BS .,0
Oden 260€,0
409394 68,0
Phone. 6221 6900,0
Fay: 0 6232 8222,0
TGA,0
Health Safety,0
Regulation,0
Email: accountgrec@health.gov.au,0
ttp•,0
a.go .au,0
DSM Nutritional Products Europe Ltd.,0
CH-4002 BASEL,0
Switzerland,0
Addressed to:,0
Subject:,0
Description:,0
28th February 2019,0
21930,0
4702046097,0
Zsuzsanna Breton,0
Various Personal Care as itemised,0
Creation of PPT with animations (for the GMF) for Isabelle Renault featuring,0
NET:,0
TOTAL:,0
€ 250.00,0
€ 200.00,0
€ 150.00,0
"€ 1,200.00",0
€ 100.00,0
"€ 1,900.00",0
N/A,0
"€ 1,900.00",0
Name of bank.,0
Bank Address:,0
Bank key:,0
"B,l.c. code.",0
Account holder:,0
Account Number:,0
IBAN:,0
PAYPAL payments:,0
NatWest Bank,0
"4 High Street North, Dunstable, Bedfordshire LU6 IJU",0
60-07-08,0
NWBK GB 2L,0
V-One Design Solutions Limited,0
41269551,0
GB50NWBK60070841269551,0
marka@v-one.co.uk,0
V-One Design Solutions Limited,0
"67 North Street, Leighton Buzzard",0
Bedfordshire LU7 IEQ,0
+44 (0)1525 3777 03 | info@v-one.co.uk,0
www.v-one.co.uk,0
Bedfordshire L u 7 3AU. Registered number: 3735798.,0
For Internal Use Only,0
28-Feb-19,0
TO: DSM NUTRITIONAL PRODUCTS EUROPE LTD.,0
Switzerland,0
FROM: MOHANNAD HUMAIDAH,0
"Address: bldg. 7710, Ibn Katheer Street",0
NO.,0
Riyadh 11527,0
Saudi Arabia,0
ITEM,0
1,0
Travel & business expense November 2018- February 2019,0
"20,000",0
Bank Name: Arab National Bank,0
Account Number: SA3930406708002690310015,0
Account Name: Mohannad Humaidah,0
Swift code: ARNBSARI,0
P)iOQIternatives,0
PAVING THE WAY FOR DISCOVERY,0
www.bioalternatives.com,0
bis rue des plantes - BP 50011 - 86160 Genqay - France,0
+33 (0)5 49 36 37 - contact@bioalternatives.com,0
NO TVA : FR 684 076 756 28,0
411000105,0
. 02/26/2019,0
Bank transfer within 90 days,0
5/27/2019,0
DSM1404G4353,0
DSM Nutritional Products AG,0
Fss-postoffice.dbs@dsm.com,0
Wurmisweg 576,0
CH 4303 KAISERAUGTS,0
SUISSE,0
Identification :,0
Page(s) 1,0
MV190105A,0
BENEFICIARY,0
SWIFT CODE,0
Description,0
study # MVI 90105,0
fibroblasts,0
Study Sponsor:,0
Dr. IMFELD Dominik,0
1st part of study (50%),0
Summary,0
Bank details:,0
Foreign Department - Boülevard Winston Churchill 37041 TOURS - FRANCE,0
SAS BIOALTERNATIVES,0
AGRIFRPP894,0
Quantity,0
"5 260,00",0
"5 260,00",0
"5 260,00",0
"5 260,00",0
www.bioalternatives.com,0
OSage,0
Bioalternatives SAS au capital de 1 50 000 € - Rcs Poitiers B 407 675 628 00017 - NAF 721 gz - NOTVA Intracom FR 684 076 756 28,0
DSM140464355,0
DENISE METZGER,0
DSM nutritional products ag,0
P.o.box 2676,0
CH.4002 basel,0
Cost center 717390106,0
IBAN CH58 0023 3233 6791 2640 P.,0
Transportation for MR ROSETTO,0
17th feb,0
Charges sfr 430.00,0
Poothullil bastine,0
Ahorn str 1 5f,0
4142 munchenstein,0
Sfr 430.00,0
DSM140464356,0
Cost center 789240101,0
IBAN CH58 0023 3233 6791 2640 P.,0
Transportation for fernanda fabregues,0
24th feb,0
GERMAN FREY,0
DSM nutritional products ag,0
P.o.box 2676,0
CH.4002 basel,0
Cost center 789240101,0
Charges sfr 350.00,0
Poothullil bastine,0
Ahorn str 15f,0
4142 munchenstein,0
SFR 350.00,0
Poothullil bastine,0
Ahorn str 15 f,0
4142 munchenstein,0
DSM1404S4357,0
Cost center. 789610101,0
IBAN CH58 0023 3233 6791 2640 P.,0
Transportation for MR GOPPELSROEDER,0
2nd feb,0
Charges sfr 120.00,0
15th feb,0
Charges sfr 330.00 (20 mts wait),0
23rd feb,0
DENISE METZGER,0
DSM nutritional products ag,0
P.o.box 2676,0
CH.4002 basel,0
Charges sfr 120.00,0
SFR 570.00,0
DSM140464358,0
Anorela saravanja,0
DSM nutritional products ag,0
P.o.box 2676,0
CH.4002 basel,0
Cost center 711411103,0
IBAN CH58 0023 3233 6791 2640 P.,0
1 st feb,0
Charges sfr 390.00 (incl 30 mts wait),0
Charges sfr 100.00,0
5th feb,0
Charges sfr 100.00,0
Charges sfr 100.00,0
7th feb,0
Charges sfr 100.00,0
Charges sfr 180.00 (1 hr wait),0
8th feb,0
Charges sfr 340.00,0
18th feb,0
Charges sfr 340.00,0
22nd feb,0
Charges sfr 80.00,0
Charges sfr 80.00,0
25th feb,0
Charges sfr 340.00,0
Poothullil bastine,0
Ahorn str 15f,0
4142 munchenstein,0
2019,0
sfr 2150.00,0
DSM140464360,0
EVA NEWMAN,0
DSM nutritional products ag,0
P.o.box 2676,0
CH.4002 basel,0
Cost center 721411101,0
IBAN CH58 0023 3233 6791 2640 P.,0
Transportation for MR JEREMY XU,0
1 st feb,0
Charges sfr 80.00,0
2nd feb,0
Charges sfr 340.00,0
9th feb,0
Charges sfr 340.00,0
Poothullil bastine,0
Ahorn str 15f,0
4142 munchenstein,0
Sfr 760.00,0
DSM Nutritional Products AG,0
4002 Basel,0
DSM140464362,0
Transferee:,0
Company:,0
Comments:,0
BInVöiæDetäilS _,0
Fredrik Hjelmqvist,0
DSM Nutritional Products AG,0
Date:,0
Our Ref.:,0
Cost Centre:,0
tailoring relocation solutions,0
Packimpex Ltd.,0
Brunnmattstrasse 5,0
3174 Thörishaus,0
Switzerland,0
+41 (0)58 356 14 00,0
Fax +41 (0)58 356 14 15,0
info@packimpex.ch,0
Web www.packimpex.ch,0
28-Feb-19,0
183573,0
CHE-105.847.323 MWST,0
4702008466,0
Home Search + Arrival Service Extended and Orientation 1 day,0
Terms of Payment:,0
30 Days,0
212 242,0
7.70%,0
622842.01Z,0
235,0
Currency,0
CHF,0
CHF,0
CHF,0
CHF,0
Amount„,0
5400,0
5400,0
415.8,0
5'815.80,0
Bank details:,0
Beneficiary:,0
Swift Code:,0
UBS AG - Bubenbergplatz 3 3000 Bern,0
Packimpex Ltd.,0
UBSWCHZH30A,0
Account #:,0
Clearing,0
IBAN-Nr:,0
CH85 0023 5235 6228 4201 Z,0
Für alle Vereinbarungen sowie uns erteilte Aufträge gelten die Allgemeinen Bedingungen des VSU (auf Verlangen zu Ihrer Verfügung),0
MWST/VAT-Nr. CHE-105.847.323 MWST,0
DSM Nutritional Products AG,0
Box 2676,0
4002 Basel,0
DSM140464363,0
Transferee:,0
Company:,0
Comments:,0
Charlie Culley,0
DSM Nutritional Products AG,0
Date:,0
Our Ref.:,0
Cost Centre:,0
tailoring relocation solutions,0
Packimpex Ltd.,0
Brunnmattstrasse 5,0
3174 Thörishaus,0
Switzerland,0
Phone +41 (0)58 356 14 00,0
Fax +41 (0)58 356 14 15,0
E-;naif info@packimpex.ch,0
VVeb www.packimpex.ch,0
28-Feb-19,0
180666,0
CHE-105.847.323 MWST,0
4702008463,0
212215,0
I nvoiceDetails,0
Home Search + Arrival Service Extended and Orientation 1 day,0
Terms of Payment:,0
30 Days,0
7.70%,0
